customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,source
8041-TMEID,1,2.273158691738958,1,0,1.247217966963116,1,2,1,2,2,2,0,2,2,2,0,1,1.4536837652263923,6991.9,0,kaggle
7321-ZNSLA,1,-0.43991649313097614,1,1,-0.7888002190384014,0,1,0,2,2,0,2,0,0,2,0,3,-0.8046983579993692,590.35,0,kaggle
6941-KXRRV,0,2.273158691738958,1,0,0.6364125111626608,1,0,0,0,2,0,0,0,2,1,1,0,-0.1931570619382357,2789.7,0,kaggle
3721-CNEYS,0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.20567421810163386,137.95,1,kaggle
8727-JQFHV,1,-0.43991649313097614,1,1,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,3,-1.462769970065154,1123.15,0,kaggle
9475-NNDGC,1,-0.43991649313097614,1,0,1.5729808767233588,1,2,1,0,2,2,2,2,2,1,1,0,1.608230886241842,7953.25,0,kaggle
1355-KUSBG,0,-0.43991649313097614,1,1,-1.0331224013585834,1,2,0,0,0,0,0,0,0,0,0,2,-0.5305018529719588,349.8,0,kaggle
3688-FTHLT,0,-0.43991649313097614,0,0,-0.6666391278783103,1,2,0,0,0,0,0,0,2,0,1,0,-0.056889707924613786,1067.05,0,kaggle
0899-LIIBW,1,-0.43991649313097614,1,0,0.06632741908223598,1,2,1,0,0,2,0,2,2,0,0,2,1.1994288242009752,3527.3,0,kaggle
2568-OIADY,0,-0.43991649313097614,1,0,0.18848851024232702,1,2,1,0,0,2,0,2,2,0,1,2,1.15456030519649,3762.0,1,kaggle
1384-RCUXW,1,-0.43991649313097614,0,0,-0.6666391278783103,1,2,1,0,2,0,0,0,0,0,1,3,0.5247392421335293,1248.9,0,kaggle
5825-XJOCM,1,-0.43991649313097614,0,1,0.6364125111626608,1,2,0,2,2,2,0,0,0,1,1,0,-0.012021188920128179,3035.35,0,kaggle
6848-YLDFR,1,-0.43991649313097614,1,1,1.0436161483629645,1,0,0,0,2,0,2,2,2,1,1,1,0.3469269631157543,4300.8,0,kaggle
8125-QPFJD,0,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,0,0.6693155811479823,6065.3,0,kaggle
2320-YKQBO,0,-0.43991649313097614,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.5109620830699715,144.95,0,kaggle
1193-RTSLK,0,-0.43991649313097614,0,0,0.22920887396235737,1,0,1,2,2,2,0,0,0,0,1,1,0.6360796411446599,3233.6,1,kaggle
2302-ANTDP,0,2.273158691738958,1,0,0.6364125111626608,1,2,1,2,2,2,2,2,2,0,0,2,1.7511454282561285,5438.9,1,kaggle
5923-GXUOC,1,-0.43991649313097614,0,0,-0.9109613101984924,1,0,1,2,2,2,0,2,2,0,1,2,1.3174164112127704,1081.45,1,kaggle
4973-RLZVI,0,-0.43991649313097614,0,0,-0.0965540357978854,1,0,0,2,2,2,2,2,0,1,0,1,0.32864719611392706,2308.6,0,kaggle
7869-ZYDST,1,-0.43991649313097614,1,0,-0.055833672077855064,1,2,0,0,0,0,0,2,0,0,1,1,-0.18983346793790365,1882.8,0,kaggle
4501-UYKBC,0,2.273158691738958,0,0,0.5549717837226001,1,2,0,0,0,2,2,0,2,1,1,1,0.14418772909548702,3255.35,0,kaggle
1215-EXRMO,1,-0.43991649313097614,1,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,3,-1.4694171580658184,1067.65,0,kaggle
2305-MRGLV,1,-0.43991649313097614,1,0,-0.1779947632379461,1,0,1,0,0,0,2,0,0,0,0,0,0.39179548212023946,2065.4,0,kaggle
8404-VIOMB,0,-0.43991649313097614,0,0,1.369379058123207,0,1,0,2,2,2,2,2,2,2,1,0,-0.07516947492644105,4136.4,0,kaggle
5233-GEEAX,1,2.273158691738958,0,0,-0.9924020376385531,0,1,0,0,0,2,0,0,0,0,1,2,-1.1752790890364146,221.9,1,kaggle
2359-KLTEK,0,-0.43991649313097614,1,1,0.35136996512244845,1,0,1,0,0,2,0,2,2,0,1,0,1.001674981181207,3848.0,0,kaggle
5304-EFJLP,1,2.273158691738958,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.5583769762368582,8022.85,0,kaggle
2673-ZALNP,0,-0.43991649313097614,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.491020519067978,173.15,0,kaggle
9184-GALIL,0,-0.43991649313097614,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,781.25,0,kaggle
4393-RYCRE,1,-0.43991649313097614,0,0,0.47353105628253944,1,0,1,2,2,2,0,2,2,1,1,2,1.3722557122182522,4510.8,0,kaggle
9746-MDMBK,1,-0.43991649313097614,1,1,0.5956921474426305,1,2,1,2,2,2,2,2,2,1,1,0,1.6182016682428386,5317.8,0,kaggle
3162-ZJZFU,1,-0.43991649313097614,1,1,0.8400143297628127,1,0,1,0,2,0,2,2,0,0,1,2,0.9235705221733989,4779.45,0,kaggle
8404-GFGCZ,1,-0.43991649313097614,1,0,-1.1552834925186746,1,2,0,0,0,2,0,2,0,0,0,2,0.0278619390838584,250.1,0,kaggle
8875-AKBYH,1,2.273158691738958,0,0,-0.5037576729981889,1,2,1,0,0,0,0,2,0,0,1,2,0.6510358141461546,1745.2,0,kaggle
4432-ADRLB,1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,3,-0.6684310039857471,74.9,1,kaggle
0533-UCAAU,1,2.273158691738958,1,0,1.002895784642934,1,2,0,0,2,2,0,2,0,1,1,1,0.21065960910213194,4140.1,0,kaggle
1394-SUIUH,0,2.273158691738958,1,0,0.47353105628253944,1,0,1,2,2,0,2,0,0,0,1,2,0.677624566148813,3670.5,0,kaggle
3521-MNKLV,1,-0.43991649313097614,0,0,-0.3408762181180675,1,0,0,0,0,2,0,0,0,0,1,3,-0.5005895069689685,1167.8,0,kaggle
2533-TIBIX,1,-0.43991649313097614,1,1,-0.7073594915983407,0,1,0,2,0,0,0,0,0,0,1,0,-1.1486903370337564,469.65,0,kaggle
8993-PHFWD,0,-0.43991649313097614,0,0,-1.1960038562387048,0,1,0,0,0,0,0,0,0,0,0,2,-1.3132082400502028,58.9,1,kaggle
1565-RHDJD,0,-0.43991649313097614,0,1,-1.1552834925186746,1,2,1,0,2,2,0,0,0,0,0,0,0.641065032145158,333.55,1,kaggle
7137-RYLPP,1,2.273158691738958,1,0,0.18848851024232702,1,2,1,0,0,0,0,2,0,0,1,2,0.6959043331506402,3171.15,1,kaggle
3765-JXVKY,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.3303089931140931,74.7,1,kaggle
5092-STPKP,0,-0.43991649313097614,0,0,-0.3408762181180675,1,0,0,2,0,0,2,0,0,0,0,1,-0.27957050594687416,1381.2,0,kaggle
7330-WZLNC,0,-0.43991649313097614,0,0,-1.1145631287986442,1,2,1,0,2,0,0,2,0,0,1,2,0.8654076271675846,455.5,1,kaggle
0114-PEGZZ,0,-0.43991649313097614,0,0,0.025607055362205634,1,2,1,0,2,2,0,2,2,0,0,2,1.422109622223236,3645.5,0,kaggle
3359-DSRKA,0,-0.43991649313097614,1,1,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823160681442,1158.85,0,kaggle
8639-NHQEI,0,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,2,2,0,0,2,0,2,1,0,1.0349109211845293,6954.15,0,kaggle
7161-DFHUF,0,-0.43991649313097614,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,3,-1.3597385560548543,1672.1,0,kaggle
3957-LXOLK,0,2.273158691738958,0,0,-0.1779947632379461,1,2,1,0,2,2,0,2,2,0,1,2,1.3755793062185846,3152.5,1,kaggle
3720-DBRWL,1,-0.43991649313097614,1,0,0.758573602322752,1,0,0,2,2,2,2,2,2,2,1,1,0.6344178441444933,4307.1,0,kaggle
6635-MYYYZ,0,-0.43991649313097614,0,0,-0.0965540357978854,1,0,0,2,2,2,2,2,2,1,0,0,0.684271754149477,2530.4,1,kaggle
8565-WUXZU,1,2.273158691738958,1,0,1.6137012404433893,1,0,1,2,2,0,2,0,0,2,1,1,0.6659919871476498,6141.65,0,kaggle
5281-BUZGT,1,2.273158691738958,0,0,0.14776814652229667,1,2,1,2,0,0,0,2,0,0,1,2,0.8670694241677506,3186.7,1,kaggle
4994-OBRSZ,1,-0.43991649313097614,0,1,-0.748079855318371,1,0,0,2,2,2,2,0,2,2,0,0,0.37683930911874425,1054.8,0,kaggle
0562-FGDCR,0,-0.43991649313097614,1,1,1.6137012404433893,1,2,0,2,2,0,2,2,0,2,0,3,0.32532360211359457,5430.65,0,kaggle
2436-QBZFP,0,-0.43991649313097614,1,1,-0.4223169455581282,0,1,0,0,2,0,0,2,0,0,0,2,-0.8495668770038544,849.9,0,kaggle
3420-YJLQT,0,-0.43991649313097614,0,0,-1.2367242199587352,1,2,1,0,2,0,0,0,0,0,0,2,0.4915033021302069,151.75,0,kaggle
6040-CGACY,0,-0.43991649313097614,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,3,-1.5009913010689746,299.4,0,kaggle
6582-PLFUU,1,-0.43991649313097614,1,1,0.758573602322752,1,0,2,1,1,1,1,1,1,2,0,1,-1.502653098069141,1086.75,0,kaggle
8242-PDSGJ,1,-0.43991649313097614,1,0,1.5322605130033284,0,1,0,2,0,2,2,0,0,2,1,1,-0.8512286740040206,2692.75,0,kaggle
0264-CNITK,0,-0.43991649313097614,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,0,-1.4843733310673135,1389.6,0,kaggle
0089-IIQKO,0,-0.43991649313097614,1,1,0.26992923768238775,1,2,1,0,0,0,2,2,2,0,1,1,1.1695164781979852,3767.4,0,kaggle
7839-NUIAA,0,-0.43991649313097614,1,1,1.1657772395230555,1,2,0,2,2,0,0,0,0,0,0,2,-0.16490651293541178,3641.5,0,kaggle
6075-QMNRR,0,-0.43991649313097614,0,0,0.7992939660427822,1,0,0,2,0,0,0,0,0,0,1,0,-0.4989277099688025,2535.55,0,kaggle
5378-IKEEG,0,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,0,2,0,0,1,2,-0.9642308700153169,35.75,1,kaggle
5966-EMAZU,1,-0.43991649313097614,1,0,1.2879383306831464,1,2,1,2,0,2,2,2,2,1,1,3,1.4536837652263923,6880.85,0,kaggle
0440-EKDCF,1,-0.43991649313097614,1,0,1.2064976032430856,1,0,0,0,2,2,2,0,0,2,1,1,-0.15327393393424887,3753.2,0,kaggle
4774-HHGGS,1,-0.43991649313097614,1,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,2,0,3,-1.5192710680708021,637.55,0,kaggle
2718-GAXQD,0,2.273158691738958,1,1,-1.1552834925186746,1,0,0,0,0,0,0,0,0,0,0,2,-0.6235624849812617,181.6,1,kaggle
2055-BFOCC,1,2.273158691738958,1,0,1.247217966963116,1,0,0,2,2,2,2,2,2,1,1,0,0.6394032351449919,5329.55,0,kaggle
8180-AKMJV,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,1,-0.6717545979860794,44.55,0,kaggle
4298-OYIFC,1,-0.43991649313097614,1,0,-0.7073594915983407,1,2,1,0,0,2,2,2,2,0,1,2,1.285842268209614,1539.8,0,kaggle
5566-SOEZD,1,-0.43991649313097614,1,1,-0.21871512695797646,1,0,1,2,2,0,0,0,0,1,1,1,0.5280628361338618,2209.75,0,kaggle
9842-EFSYY,0,-0.43991649313097614,0,1,-1.1552834925186746,0,1,0,2,2,2,0,2,2,0,1,3,-0.25131995694405,223.75,0,kaggle
2272-WUSPA,0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,2,0,2,2,2,1,2,1.5284646302338678,7751.7,0,kaggle
4584-LBNMK,1,2.273158691738958,1,0,0.5142514200025698,1,2,2,1,1,1,1,1,1,1,0,1,-1.33148800705203,1174.35,0,kaggle
3898-GUYTS,0,2.273158691738958,0,0,0.5142514200025698,1,2,1,2,2,0,2,2,0,0,1,2,1.07313225218835,4385.05,0,kaggle
0930-EHUZA,0,-0.43991649313097614,0,0,0.14776814652229667,1,0,0,2,2,2,2,2,0,1,1,3,0.3851482941195749,2606.35,0,kaggle
6413-XKKPU,1,-0.43991649313097614,1,1,-0.62591876415828,1,0,1,2,0,2,0,2,0,0,1,2,0.8188773111629334,1539.45,1,kaggle
9975-SKRNR,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.5242564590713006,18.9,0,kaggle
3703-KBKZP,1,2.273158691738958,0,0,-0.6666391278783103,1,2,1,0,0,0,0,0,0,0,1,0,0.32200000811326246,1261.35,0,kaggle
1449-XQEMT,1,-0.43991649313097614,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.4943441130683104,58.15,1,kaggle
2626-URJFX,1,-0.43991649313097614,1,1,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,1,2,-0.4607063789649817,225.6,1,kaggle
4973-MGTON,0,-0.43991649313097614,1,0,1.5729808767233588,1,0,0,2,2,2,2,2,2,2,1,1,0.6526976111463211,5969.3,0,kaggle
3682-YEUWS,1,-0.43991649313097614,1,1,-0.9109613101984924,1,2,2,1,1,1,1,1,1,0,1,3,-1.341458789053027,253.9,0,kaggle
1223-UNPKS,1,-0.43991649313097614,1,1,-0.5037576729981889,1,0,2,1,1,1,1,1,1,2,0,3,-1.4860351280674797,400.0,0,kaggle
2612-RRIDN,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,1,2,0.5396954151350245,340.85,1,kaggle
4735-ASGMA,1,-0.43991649313097614,0,0,-0.2594354906780068,1,2,1,0,0,2,0,2,2,0,1,2,1.116338974192669,2515.3,1,kaggle
3446-QDSZF,0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,0,0,0,2,0,0,0,1,-0.3078210549496983,227.35,0,kaggle
3669-LVWZB,1,-0.43991649313097614,0,0,-1.1145631287986442,0,1,0,0,2,0,0,2,2,0,1,3,-0.4573827849646494,305.95,1,kaggle
6892-EZDTG,0,-0.43991649313097614,1,0,-1.1552834925186746,1,2,1,0,2,0,0,2,0,0,1,2,0.893658176170409,365.4,1,kaggle
5117-IFGPS,1,2.273158691738958,1,0,-0.13727439951791576,1,2,1,0,0,0,0,0,2,0,1,2,0.6493740171459885,2357.75,0,kaggle
7379-FNIUJ,1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,1,2,2,0,0,2,2,0,0,2,1.1778254631988159,198.5,0,kaggle
1627-AFWVJ,0,-0.43991649313097614,0,0,-0.13727439951791576,1,0,2,1,1,1,1,1,1,2,0,3,-1.5076384890696393,554.25,0,kaggle
9725-SCPZG,1,-0.43991649313097614,0,1,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8670694241677506,90.85,1,kaggle
5884-GCYMI,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,3,0.15415851109648415,69.4,1,kaggle
3217-FZDMN,0,2.273158691738958,0,0,-0.9924020376385531,1,0,1,0,0,2,0,2,2,0,1,1,0.9867188081797118,742.95,1,kaggle
4486-EFAEB,1,-0.43991649313097614,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,1,2,-1.4744025490663168,251.65,0,kaggle
0060-FUALY,0,-0.43991649313097614,1,0,1.0843365120829946,1,2,1,2,2,0,0,2,0,0,1,2,0.9966895901807084,5597.65,0,kaggle
7853-GVUDZ,0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,1,-1.4827115340671475,20.15,1,kaggle
7480-QNVZJ,1,2.273158691738958,0,0,0.7178532386027215,1,2,1,0,0,0,0,2,2,0,1,2,1.0282637331838649,4816.7,1,kaggle
6954-OOYZZ,1,-0.43991649313097614,1,0,-0.5851984004382496,1,0,0,0,0,0,0,0,0,0,1,0,-0.6784017859867437,768.05,0,kaggle
7088-FBAWU,0,-0.43991649313097614,1,1,-0.62591876415828,1,0,0,2,2,0,0,2,2,0,0,3,0.32532360211359457,1215.8,0,kaggle
8313-AFGBW,1,-0.43991649313097614,1,0,0.5956921474426305,1,0,0,0,2,2,0,2,2,2,0,2,0.2937494591104381,3522.65,0,kaggle
3943-KDREE,0,-0.43991649313097614,0,0,-0.2594354906780068,1,2,1,0,0,0,0,0,0,0,1,0,0.3386179781149237,1834.95,1,kaggle
9239-ZBZZV,0,-0.43991649313097614,0,0,-1.0738427650786138,0,1,0,0,0,2,0,2,2,0,1,2,-0.5587524019747828,305.1,1,kaggle
3097-IDVPU,1,-0.43991649313097614,1,1,-0.5444780367182193,1,2,0,0,0,0,0,0,0,0,0,1,-0.48729513096763954,910.45,0,kaggle
4398-HSCJH,0,-0.43991649313097614,0,0,-1.1960038562387048,1,2,0,0,0,0,2,2,0,0,1,2,-0.03860994092278629,155.65,1,kaggle
2197-OMWGI,0,2.273158691738958,1,1,1.4508197855632678,0,1,0,0,2,2,0,2,2,2,1,2,-0.39091090495800446,3656.25,0,kaggle
2303-PJYHN,0,-0.43991649313097614,1,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,0,-1.4926823160681442,52.0,0,kaggle
9795-VOWON,1,-0.43991649313097614,0,0,-1.0331224013585834,0,1,0,0,0,0,0,0,0,1,1,1,-1.343120586053193,150.85,0,kaggle
1237-WIYYZ,0,-0.43991649313097614,0,0,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,1,3,-1.502653098069141,389.25,0,kaggle
1987-AUELQ,0,-0.43991649313097614,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3198554280508674,1873.7,0,kaggle
7852-LECYP,1,2.273158691738958,1,0,-0.7888002190384014,1,2,1,2,2,0,0,0,2,0,0,1,0.9651154471775519,1261.0,0,kaggle
4430-UZIPO,1,-0.43991649313097614,0,0,-1.1960038562387048,0,1,0,0,2,0,2,0,0,0,1,3,-0.9276713360116622,108.7,1,kaggle
4822-LPTYJ,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,0,1.2958130502106107,7346.2,0,kaggle
8165-CBKXO,1,-0.43991649313097614,1,1,1.369379058123207,0,1,0,0,2,2,0,2,2,2,1,1,-0.2662761299455452,3708.4,0,kaggle
6527-PZFPV,1,-0.43991649313097614,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,1,1,-1.461108173064988,469.65,0,kaggle
4855-SNKMY,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6867107709875744,44.1,1,kaggle
9593-CVZKR,0,-0.43991649313097614,1,1,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,1,3,-1.3397969920528607,1385.85,0,kaggle
8595-SIZNC,0,2.273158691738958,1,0,-0.4223169455581282,1,2,2,1,1,1,1,1,1,1,0,0,-1.3015756610490399,548.8,0,kaggle
8008-HAWED,1,-0.43991649313097614,0,0,-0.748079855318371,0,1,0,0,0,2,0,2,2,0,1,2,-0.46569176996548,712.75,1,kaggle
7124-UGSUR,0,2.273158691738958,1,0,1.1657772395230555,1,2,1,0,2,2,0,2,2,1,1,1,1.3174164112127704,6405.0,1,kaggle
1862-SKORY,0,2.273158691738958,1,0,0.3106496014024181,0,1,0,0,2,0,0,2,0,0,1,2,-0.8462432830035223,1637.4,1,kaggle
5236-XMZJY,0,-0.43991649313097614,0,0,0.3920903288424788,1,0,0,2,2,2,0,0,0,0,0,0,-0.1698919039359101,2536.55,0,kaggle
4827-DPADN,0,-0.43991649313097614,1,1,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,0,0.6161380771426661,6042.7,0,kaggle
2694-CIUMO,0,-0.43991649313097614,0,0,-0.8295205827584317,1,2,1,0,0,0,2,0,0,0,1,1,0.4915033021302069,958.25,0,kaggle
5846-ABOBJ,1,-0.43991649313097614,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.3397969920528607,1730.65,0,kaggle
1439-LCGVL,0,-0.43991649313097614,1,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,0,3,-1.5142856770703037,459.6,0,kaggle
0909-SDHNU,0,-0.43991649313097614,0,1,-1.0331224013585834,0,1,0,2,0,0,0,0,0,0,0,3,-1.1619847130350858,201.95,0,kaggle
4647-XXZAM,0,-0.43991649313097614,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,0,3,-0.640180454982923,285.2,0,kaggle
1502-XFCVR,0,-0.43991649313097614,0,0,1.0436161483629645,1,0,1,2,2,2,0,2,2,1,1,2,1.3855500882195813,6145.85,1,kaggle
7740-KKCXF,1,-0.43991649313097614,1,0,0.758573602322752,0,1,0,0,2,0,0,0,0,0,1,1,-1.153675728034255,1529.45,0,kaggle
5360-XGYAZ,1,-0.43991649313097614,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,0,0.0295237360840249,4664.5,0,kaggle
9692-TUSXH,0,-0.43991649313097614,0,0,-0.5851984004382496,1,0,1,2,0,0,0,2,2,0,1,2,1.0398963121850275,1740.7,1,kaggle
7912-SYRQT,0,-0.43991649313097614,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,0,0.3436033691154218,552.95,1,kaggle
3557-HTYWR,0,-0.43991649313097614,0,0,0.5956921474426305,1,2,0,2,2,0,2,0,2,2,0,3,0.3087056321119333,3496.3,0,kaggle
4816-JBHOV,1,2.273158691738958,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6667692069855808,93.7,1,kaggle
8920-NAVAY,1,2.273158691738958,0,0,1.2064976032430856,1,2,1,0,2,2,2,2,2,1,1,0,1.5284646302338678,7053.35,0,kaggle
1699-TLDLZ,0,-0.43991649313097614,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,301.55,0,kaggle
5600-PDUJF,1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,1,1,-0.5072366949696331,312.7,0,kaggle
8292-TYSPY,1,-0.43991649313097614,0,0,-0.5444780367182193,1,0,0,0,0,2,2,0,0,0,1,1,-0.3244390249513595,1046.5,1,kaggle
0567-XRHCU,0,-0.43991649313097614,1,1,1.4915401492832983,0,1,0,2,0,2,0,0,2,2,1,1,-0.6916961619880726,2960.1,0,kaggle
1867-BDVFH,1,-0.43991649313097614,1,1,-0.8702409464784621,1,2,1,0,0,0,0,0,0,0,1,2,0.31867641411292996,834.2,1,kaggle
2067-QYTCF,0,-0.43991649313097614,1,0,1.2879383306831464,1,2,1,0,2,2,2,2,2,0,1,2,1.541759006235197,6953.4,0,kaggle
2359-QWQUL,0,-0.43991649313097614,1,0,0.26992923768238775,1,0,1,2,0,2,2,2,2,1,1,1,1.327387193213767,4134.85,1,kaggle
9103-TCIHJ,0,-0.43991649313097614,0,0,-0.7073594915983407,1,2,0,2,0,0,0,0,0,0,1,3,-0.3011738669490337,899.8,1,kaggle
7407-SUJIZ,1,-0.43991649313097614,0,0,-0.30015585439803716,1,0,2,1,1,1,1,1,1,0,0,3,-1.4677553610656522,541.5,0,kaggle
9150-KPBJQ,0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993295040688086,116.85,0,kaggle
0052-DCKON,1,-0.43991649313097614,1,0,1.369379058123207,1,2,1,2,2,2,2,2,2,1,0,0,1.6963061272506461,7942.15,0,kaggle
3654-ARMGP,0,-0.43991649313097614,0,0,1.1657772395230555,1,2,0,0,2,2,2,2,2,2,0,1,0.7939503561604415,5321.25,0,kaggle
9699-UBQFS,0,2.273158691738958,1,0,0.43281069256250915,1,2,1,2,2,0,0,2,0,0,1,2,0.9883806051798778,4156.8,0,kaggle
9367-TCUYN,0,-0.43991649313097614,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,3,-1.4843733310673135,223.6,0,kaggle
1261-FWTTE,1,2.273158691738958,0,0,-0.38159658183809786,0,1,0,0,0,0,0,0,2,0,1,0,-1.0007904040189717,768.45,0,kaggle
3528-HFRIQ,1,2.273158691738958,1,0,1.5729808767233588,0,1,0,0,2,2,0,2,2,0,1,0,-0.41417606296033027,3765.05,0,kaggle
0708-SJDIS,0,-0.43991649313097614,0,0,0.06632741908223598,1,2,0,0,0,0,2,2,0,0,0,3,0.00792037508186511,2157.5,0,kaggle
4140-WJAWW,0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,1,-1.4926823160681442,108.05,1,kaggle
2073-QBVBI,0,-0.43991649313097614,1,0,0.35136996512244845,0,1,0,0,2,0,2,0,0,1,0,3,-0.9742016520163136,1391.65,0,kaggle
6928-ONTRW,0,-0.43991649313097614,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,1,-1.4976677070686424,1379.8,0,kaggle
3320-VEOYC,1,2.273158691738958,0,0,-0.748079855318371,1,2,1,0,0,0,0,2,2,0,1,2,1.0249401391835322,1273.3,0,kaggle
5231-FIQPA,0,-0.43991649313097614,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823160681442,810.45,0,kaggle
6617-WLBQC,0,-0.43991649313097614,1,1,-0.38159658183809786,1,2,1,2,0,0,0,0,0,1,0,1,0.5679459641378485,1810.85,0,kaggle
2599-CIPQE,1,-0.43991649313097614,1,1,1.5729808767233588,1,0,1,2,2,2,2,2,2,2,0,1,1.48027251722905,7782.85,0,kaggle
6653-CBBOM,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,70.3,1,kaggle
8774-GSBUN,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,3,-1.3082228490497045,1797.1,0,kaggle
7326-RIGQZ,1,-0.43991649313097614,1,1,-1.0738427650786138,1,0,1,0,0,0,0,0,0,0,1,2,0.16745288709781284,377.85,0,kaggle
1401-FTHFQ,1,-0.43991649313097614,1,1,-0.38159658183809786,1,0,2,1,1,1,1,1,1,1,1,1,-1.4876969250676457,445.3,0,kaggle
3247-ZVOUO,1,2.273158691738958,1,0,-0.9109613101984924,1,2,1,0,0,0,0,0,2,0,0,2,0.6909189421501416,851.75,1,kaggle
0254-FNMCI,0,-0.43991649313097614,0,0,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,2,1.5002140812310438,7624.2,0,kaggle
1848-LBZHY,0,-0.43991649313097614,1,0,-1.0331224013585834,1,0,0,2,0,0,0,0,0,0,1,0,-0.4806479429669752,355.1,0,kaggle
6101-IMRMM,1,-0.43991649313097614,0,1,-1.0738427650786138,1,0,1,0,0,2,0,2,2,0,0,3,0.9883806051798778,575.45,1,kaggle
8118-TJAFG,1,-0.43991649313097614,1,1,-0.9516816739185228,1,0,1,0,2,0,2,2,2,0,1,2,1.221032185203135,906.85,0,kaggle
5429-LWCMV,0,-0.43991649313097614,0,0,-0.8295205827584317,1,2,1,0,2,0,0,0,2,0,1,2,0.8105683261621028,1057.55,0,kaggle
7298-IZWLY,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5076384890696393,19.4,0,kaggle
